Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile
210203396936447,5 to 15 Years,PhD,$65K-$108K,Berlin,Germany,51.1657,10.4515,Temporary,26174,2022-06-16,Data Engineer,Big Data Engineer,Jobs2Careers,"A Big Data Engineer develops and manages big data solutions, including data storage, processing, and analysis platforms, to extract valuable insights and support data-driven decisions.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}","Big data technologies (Hadoop, Spark, etc.) Data processing and analysis Distributed computing","Work with large and complex datasets, using technologies like Hadoop and Spark. Develop and maintain big data solutions. Optimize data processing and storage for performance.",Centrica,"{""Sector"":""Utilities"",""Industry"":""Utilities"",""City"":""Windsor, UK"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.centrica.com"",""Ticker"":""CNA"",""CEO"":""Chris O'Shea""}"
2130306075655844,0 to 10 Years,M.Tech,$60K-$114K,Lisbon,Portugal,39.3999,-8.2245,Full-Time,80963,2022-10-23,Data Analyst,Data Scientist,FlexJobs,"Data Scientists use their expertise in data analysis and machine learning to extract valuable insights and predictions from data. They build and train models, conduct statistical analysis, and communicate findings to drive data-driven decision-making in the organization.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}","Machine learning algorithms and libraries (e.g., scikit-learn, TensorFlow, PyTorch) Statistical analysis and modeling Data preprocessing and cleaning Big data technologies (e.g., Hadoop, Spark) Data visualization Strong programming skills (Python, R)",Apply machine learning algorithms and statistical techniques to extract insights from large datasets. Develop predictive models. Conduct data experiments and A/B testing.,Gap,"{""Sector"":""Retail"",""Industry"":""Specialty Retailers: Apparel"",""City"":""San Francisco"",""State"":""California"",""Zip"":""94105"",""Website"":""www.gapinc.com"",""Ticker"":""GPS"",""CEO"":""Bobby Martin""}"
1615976334568621,2 to 8 Years,MBA,$60K-$87K,Berlin,Germany,51.1657,10.4515,Contract,29118,2022-09-28,Data Engineer,Data Architect,LinkedIn,"A Data Architect designs and manages data infrastructure, ensuring data availability, security, and integrity while aligning data systems with business goals and requirements.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Data architecture design Database management systems Data modeling,Design data architecture and systems to meet business needs. Develop data models and database schemas. Ensure data security and compliance.,Walmart,"{""Sector"":""Retail"",""Industry"":""General Merchandisers"",""City"":""Bentonville"",""State"":""Arkansas"",""Zip"":""72716"",""Website"":""www.walmart.com"",""Ticker"":""WMT"",""CEO"":""Douglas McMillon""}"
2962528416910416,3 to 13 Years,B.Tech,$64K-$101K,Rome,Italy,41.8719,12.5674,Temporary,86298,2022-07-09,Data Analyst,Business Intelligence Analyst,Snagajob,"Business Intelligence Analysts gather and analyze data to provide valuable insights to support decision-making within an organization. They create reports, dashboards, and data visualizations to help stakeholders understand trends, patterns, and opportunities in the data.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","Data analysis and visualization tools (e.g., Tableau, Power BI) SQL and database querying Business intelligence concepts Data modeling and reporting Strong analytical and problem-solving skills Data-driven decision-making",Gather and analyze data to provide insights for decision-making using tools like Tableau or Power BI. Create data visualizations and reports. Identify trends and patterns in data.,Block,"{""Sector"":""Technology"",""Industry"":""Financial Data Services"",""City"":""San Francisco"",""State"":""California"",""Zip"":""94103"",""Website"":""www.block.xyz"",""Ticker"":""SQ"",""CEO"":""Jack Dorsey""}"
2075739330169660,2 to 15 Years,PhD,$62K-$117K,Rome,Italy,41.8719,12.5674,Temporary,39468,2021-09-26,Research Analyst,Data Analyst Researcher,Idealist,A Data Analyst Researcher conducts research and analysis using data to support academic or scientific inquiries. They contribute to research projects and publish findings.,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}","Data analysis techniques Research methodologies Data collection and interpretation Statistical analysis software (e.g., R, Python) Data visualization tools (e.g., Tableau, Power BI) Research report writing Critical thinking Problem-solving Communication skills Attention to detail","Focus on data analysis, data mining, and statistical analysis to extract insights from large datasets. Develop data models and visualizations. Collaborate with data scientists and analysts.",Airtel Africa,"{""Sector"":""Telecommunications"",""Industry"":""Telecommunications"",""City"":""London"",""State"":""England"",""Zip"":""W2 6LG"",""Website"":""https://www.airtel.africa/"",""Ticker"":""AAFRI"",""CEO"":""Raghunath Mandava""}"
1856538114512878,4 to 14 Years,MCA,$57K-$96K,Dublin,Ireland,53.1424,-7.6921,Contract,30093,2023-02-03,Data Analyst,Data Scientist,FlexJobs,"Data Scientists use their expertise in data analysis and machine learning to extract valuable insights and predictions from data. They build and train models, conduct statistical analysis, and communicate findings to drive data-driven decision-making in the organization.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}","Machine learning algorithms and libraries (e.g., scikit-learn, TensorFlow, PyTorch) Statistical analysis and modeling Data preprocessing and cleaning Big data technologies (e.g., Hadoop, Spark) Data visualization Strong programming skills (Python, R)",Apply machine learning algorithms and statistical techniques to extract insights from large datasets. Develop predictive models. Conduct data experiments and A/B testing.,Indian Oil Corporation,"{""Sector"":""Oil & Gas"",""Industry"":""Oil and Gas"",""City"":""New Delhi"",""State"":""Delhi"",""Zip"":""110001"",""Website"":""https://www.iocl.com/"",""Ticker"":""IOC"",""CEO"":""Shrikant Madhav Vaidya""}"
2281366367181199,3 to 12 Years,BA,$59K-$118K,Madrid,Spain,40.4637,-3.7492,Full-Time,54538,2022-10-23,Data Scientist,Machine Learning Engineer,Jobs2Careers,"Machine Learning Engineers develop machine learning models and algorithms, working on tasks like data preprocessing, model training, and deployment.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Machine learning algorithms Python programming Data preprocessing Deep learning Model evaluation,Develop machine learning models and algorithms for data analysis and prediction. Preprocess and clean data for model training. Evaluate model performance and fine-tune parameters.,ITC Limited,"{""Sector"":""Consumer Goods"",""Industry"":""Conglomerate"",""City"":""Kolkata"",""State"":""West Bengal"",""Zip"":""700071"",""Website"":""www.itcportal.com"",""Ticker"":""ITC"",""CEO"":""Sanjiv Puri""}"
2080735164943039,3 to 9 Years,PhD,$58K-$119K,Rome,Italy,41.8719,12.5674,Part-Time,21160,2023-03-28,Data Analyst,Business Intelligence Analyst,Snagajob,"Business Intelligence Analysts gather and analyze data to provide valuable insights to support decision-making within an organization. They create reports, dashboards, and data visualizations to help stakeholders understand trends, patterns, and opportunities in the data.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}","Data analysis and visualization tools (e.g., Tableau, Power BI) SQL and database querying Business intelligence concepts Data modeling and reporting Strong analytical and problem-solving skills Data-driven decision-making",Gather and analyze data to provide insights for decision-making using tools like Tableau or Power BI. Create data visualizations and reports. Identify trends and patterns in data.,China Vanke,"{""Sector"":""Real Estate"",""Industry"":""Real Estate"",""City"":""Shenzhen"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""https://www.vanke.com/"",""Ticker"":""2202.HK"",""CEO"":""Yu Liang""}"
196351640678606,1 to 9 Years,PhD,$56K-$114K,Brussels,Belgium,50.5039,4.4699,Temporary,93590,2023-05-31,Marketing Analyst,Data Analyst,Snagajob,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen",Analyze marketing data to measure campaign performance and ROI. Provide insights for marketing strategy adjustments. Create data visualizations and dashboards.,AT&T,"{""Sector"":""Telecommunications"",""Industry"":""Telecommunications"",""City"":""Dallas"",""State"":""Texas"",""Zip"":""75202"",""Website"":""www.att.com"",""Ticker"":""T"",""CEO"":""John T. Stankey""}"
2835928349104661,0 to 8 Years,BA,$63K-$100K,Brussels,Belgium,50.5039,4.4699,Full-Time,55172,2021-12-04,Product Manager,Technical Product Manager,CareerBuilder,"Technical Product Managers oversee the development and enhancement of technical products. They define product requirements, prioritize features, collaborate with development teams, and ensure the product aligns with the companys strategic goals and market needs.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Product management principles Technical background Agile development methodologies Product roadmap planning Market research and analysis Stakeholder communication Problem-solving skills,"Define product requirements, prioritize features, and collaborate with development teams to deliver technical products. Create product roadmaps and release plans. Gather and incorporate feedback from stakeholders.",Fidelity National Financial,"{""Sector"":""Financial Services"",""Industry"":""Insurance: Property and Casualty (Stock)"",""City"":""Jacksonville"",""State"":""Florida"",""Zip"":""32204"",""Website"":""www.fnf.com"",""Ticker"":""FNF"",""CEO"":""Mike Nolan""}"
1047800512554852,3 to 12 Years,MBA,$65K-$113K,Dublin,Ireland,53.1424,-7.6921,Temporary,71323,2021-11-20,Product Manager,Agile Product Owner,Glassdoor,"Agile Product Owners work closely with development teams in Agile environments. They define and prioritize product backlog items, communicate the product vision, and ensure that the product increments delivered align with customer needs and project objectives.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Agile product development Scrum or Kanban frameworks Backlog management User story writing Prioritization techniques Collaboration with development teams Product vision and strategy,"Act as the product owner in agile development, making critical decisions and ensuring product goals are met. Maintain and prioritize the product backlog. Communicate with stakeholders and development teams.",Marico Limited,"{""Sector"":""Consumer Goods"",""Industry"":""Consumer Goods"",""City"":""Mumbai"",""State"":""Maharashtra"",""Zip"":""400 059"",""Website"":""www.marico.com"",""Ticker"":""MARICO"",""CEO"":""Saugata Gupta""}"
3017057332656029,4 to 11 Years,BA,$64K-$102K,Paris,France,46.603354,1.888334,Part-Time,123633,2023-01-27,Data Analyst,Business Intelligence Analyst,SimplyHired,"Business Intelligence Analysts gather and analyze data to provide valuable insights to support decision-making within an organization. They create reports, dashboards, and data visualizations to help stakeholders understand trends, patterns, and opportunities in the data.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}","Data analysis and visualization tools (e.g., Tableau, Power BI) SQL and database querying Business intelligence concepts Data modeling and reporting Strong analytical and problem-solving skills Data-driven decision-making",Gather and analyze data to provide insights for decision-making using tools like Tableau or Power BI. Create data visualizations and reports. Identify trends and patterns in data.,Lendlease Group,"{""Sector"":""Real Estate/Construction"",""Industry"":""Real Estate"",""City"":""Sydney"",""State"":""NSW"",""Zip"":""2000"",""Website"":""https://www.lendlease.com/"",""Ticker"":""LLC"",""CEO"":""Tony Lombardo""}"
251492171240211,1 to 10 Years,B.Tech,$55K-$120K,Amsterdam,Netherlands,52.1326,5.2913,Temporary,45240,2022-10-29,Data Analyst,Business Intelligence Analyst,CareerBuilder,"Business Intelligence Analysts gather and analyze data to provide valuable insights to support decision-making within an organization. They create reports, dashboards, and data visualizations to help stakeholders understand trends, patterns, and opportunities in the data.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Data analysis and visualization tools (e.g., Tableau, Power BI) SQL and database querying Business intelligence concepts Data modeling and reporting Strong analytical and problem-solving skills Data-driven decision-making",Gather and analyze data to provide insights for decision-making using tools like Tableau or Power BI. Create data visualizations and reports. Identify trends and patterns in data.,Sage Group,"{""Sector"":""Software and Technology"",""Industry"":""Software"",""City"":""Newcastle upon Tyne"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.sage.com"",""Ticker"":""SGE.L"",""CEO"":""Steve Hare""}"
2406562447794872,4 to 12 Years,BCA,$56K-$107K,Madrid,Spain,40.4637,-3.7492,Intern,61322,2022-11-09,Product Manager,Agile Product Owner,FlexJobs,"Agile Product Owners work closely with development teams in Agile environments. They define and prioritize product backlog items, communicate the product vision, and ensure that the product increments delivered align with customer needs and project objectives.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Agile product development Scrum or Kanban frameworks Backlog management User story writing Prioritization techniques Collaboration with development teams Product vision and strategy,"Act as the product owner in agile development, making critical decisions and ensuring product goals are met. Maintain and prioritize the product backlog. Communicate with stakeholders and development teams.",JSW Steel,"{""Sector"":""Steel & Metals"",""Industry"":""Steel"",""City"":""Mumbai"",""State"":""Maharashtra"",""Zip"":""400013"",""Website"":""https://www.jsw.in/"",""Ticker"":""JSWSTEEL"",""CEO"":""Sajjan Jindal""}"
1525615564169560,0 to 11 Years,M.Com,$64K-$81K,Stockholm,Sweden,60.1282,18.6435,Temporary,126453,2022-06-11,Data Analyst,Data Quality Analyst,Stack Overflow Jobs,"Data Quality Analysts ensure the accuracy, completeness, and consistency of data within an organization. They develop and implement data quality standards, perform data validation, and identify and resolve data quality issues to maintain data integrity.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}","Data quality assessment and improvement Data profiling and validation Knowledge of data quality tools (e.g., Informatica, Talend) Data governance principles SQL for data analysis Attention to detail and data accuracy",Ensure data accuracy and quality by identifying and addressing data issues and anomalies. Establish data quality standards and processes. Collaborate with data stewards to improve data quality.,HDFC Asset Management Company,"{""Sector"":""Financial Services"",""Industry"":""Financial Services"",""City"":""Mumbai"",""State"":""MH"",""Zip"":""400051"",""Website"":""www.hdfcfund.com"",""Ticker"":""HDFCAM"",""CEO"":""Milind Barve""}"
146061173072485,2 to 12 Years,BA,$55K-$117K,Warsaw,Poland,51.9194,19.1451,Temporary,55963,2021-10-31,Data Analyst,Business Intelligence Analyst,Stack Overflow Jobs,"Business Intelligence Analysts gather and analyze data to provide valuable insights to support decision-making within an organization. They create reports, dashboards, and data visualizations to help stakeholders understand trends, patterns, and opportunities in the data.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Data analysis and visualization tools (e.g., Tableau, Power BI) SQL and database querying Business intelligence concepts Data modeling and reporting Strong analytical and problem-solving skills Data-driven decision-making",Gather and analyze data to provide insights for decision-making using tools like Tableau or Power BI. Create data visualizations and reports. Identify trends and patterns in data.,ICICI Bank,"{""Sector"":""Banking"",""Industry"":""Banking and Financial Services"",""City"":""Mumbai"",""State"":""Maharashtra"",""Zip"":""400051"",""Website"":""www.icicibank.com"",""Ticker"":""IBN"",""CEO"":""Sandeep Bakhshi""}"
837138010941234,5 to 15 Years,BA,$55K-$82K,Stockholm,Sweden,60.1282,18.6435,Contract,128882,2022-02-26,Marketing Analyst,Data Analyst,Dice,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen",Analyze marketing data to measure campaign performance and ROI. Provide insights for marketing strategy adjustments. Create data visualizations and dashboards.,Westpac Banking Corporation,"{""Sector"":""Banking"",""Industry"":""Banking/Financial Services"",""City"":""Sydney"",""State"":""NSW"",""Zip"":""2000"",""Website"":""https://www.westpac.com.au/"",""Ticker"":""WBC"",""CEO"":""Peter King""}"
796779772565631,0 to 8 Years,B.Com,$55K-$104K,Stockholm,Sweden,60.1282,18.6435,Intern,120550,2021-11-12,Marketing Analyst,Data Analyst,Jobs2Careers,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}","Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen",Analyze marketing data to measure campaign performance and ROI. Provide insights for marketing strategy adjustments. Create data visualizations and dashboards.,Ferguson plc,"{""Sector"":""Construction and Engineering"",""Industry"":""Distribution/Wholesale"",""City"":""Newport News"",""State"":""VA"",""Zip"":""23602"",""Website"":""www.fergusonplc.com"",""Ticker"":""FERG.L"",""CEO"":""Kevin Murphy""}"
1123671857279643,1 to 14 Years,MBA,$60K-$106K,Rome,Italy,41.8719,12.5674,Full-Time,127537,2021-09-19,Marketing Analyst,Data Analyst,SimplyHired,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen",Analyze marketing data to measure campaign performance and ROI. Provide insights for marketing strategy adjustments. Create data visualizations and dashboards.,Starbucks,"{""Sector"":""Food and Beverage"",""Industry"":""Food Services"",""City"":""Seattle"",""State"":""Washington"",""Zip"":""98134"",""Website"":""www.starbucks.com"",""Ticker"":""SBUX"",""CEO"":""Laxman Narasimhan""}"
1954194305729334,1 to 10 Years,M.Com,$56K-$117K,Rome,Italy,41.8719,12.5674,Intern,116620,2022-09-14,Data Engineer,ETL Developer,Stack Overflow Jobs,"An ETL Developer specializes in designing and implementing Extract, Transform, Load (ETL) processes to move and transform data between systems, supporting data integration and analytics.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","ETL (Extract, Transform, Load) processes Data integration SQL and scripting languages","Extract, transform, and load (ETL) data from various sources into data warehouses. Create ETL workflows and data pipelines. Perform data validation and quality checks.",HDFC Ltd,"{""Sector"":""Financial Services"",""Industry"":""Banking and Financial Services"",""City"":""Mumbai"",""State"":""Maharashtra"",""Zip"":""400002"",""Website"":""www.hdfc.com"",""Ticker"":""HDFC"",""CEO"":""Keki Mistry""}"
2647515225180338,5 to 10 Years,M.Tech,$63K-$118K,Dublin,Ireland,53.1424,-7.6921,Part-Time,78846,2023-07-03,Product Manager,Technical Product Manager,ZipRecruiter,"Technical Product Managers oversee the development and enhancement of technical products. They define product requirements, prioritize features, collaborate with development teams, and ensure the product aligns with the companys strategic goals and market needs.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Product management principles Technical background Agile development methodologies Product roadmap planning Market research and analysis Stakeholder communication Problem-solving skills,"Define product requirements, prioritize features, and collaborate with development teams to deliver technical products. Create product roadmaps and release plans. Gather and incorporate feedback from stakeholders.",Tata Power,"{""Sector"":""Utilities"",""Industry"":""Utilities"",""City"":""Mumbai"",""State"":""Maharashtra"",""Zip"":""400 001"",""Website"":""www.tatapower.com"",""Ticker"":""TATAPOWER"",""CEO"":""Praveer Sinha""}"
296705457833764,0 to 9 Years,BBA,$56K-$86K,Amsterdam,Netherlands,52.1326,5.2913,Temporary,29303,2023-08-15,Data Analyst,Data Quality Analyst,Indeed,"Data Quality Analysts ensure the accuracy, completeness, and consistency of data within an organization. They develop and implement data quality standards, perform data validation, and identify and resolve data quality issues to maintain data integrity.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}","Data quality assessment and improvement Data profiling and validation Knowledge of data quality tools (e.g., Informatica, Talend) Data governance principles SQL for data analysis Attention to detail and data accuracy",Ensure data accuracy and quality by identifying and addressing data issues and anomalies. Establish data quality standards and processes. Collaborate with data stewards to improve data quality.,NMDC Limited,"{""Sector"":""Mining"",""Industry"":""Mining"",""City"":""Hyderabad"",""State"":""Telangana"",""Zip"":""500 028"",""Website"":""www.nmdc.co.in"",""Ticker"":""NMDC"",""CEO"":""Sumit Deb""}"
964391673140215,0 to 13 Years,MBA,$60K-$81K,Amsterdam,Netherlands,52.1326,5.2913,Contract,91511,2023-01-17,Data Engineer,Data Architect,Dice,"A Data Architect designs and manages data infrastructure, ensuring data availability, security, and integrity while aligning data systems with business goals and requirements.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Data architecture design Database management systems Data modeling,Design data architecture and systems to meet business needs. Develop data models and database schemas. Ensure data security and compliance.,Sonoco Products,"{""Sector"":""Materials"",""Industry"":""Packaging, Containers"",""City"":""Hartsville"",""State"":""South Carolina"",""Zip"":""29550"",""Website"":""www.sonoco.com"",""Ticker"":""SON"",""CEO"":""Howard Coker""}"
1996070005589585,1 to 13 Years,BA,$58K-$105K,Amsterdam,Netherlands,52.1326,5.2913,Contract,66907,2022-05-24,Data Engineer,Big Data Engineer,Internships.com,"A Big Data Engineer develops and manages big data solutions, including data storage, processing, and analysis platforms, to extract valuable insights and support data-driven decisions.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}","Big data technologies (Hadoop, Spark, etc.) Data processing and analysis Distributed computing","Work with large and complex datasets, using technologies like Hadoop and Spark. Develop and maintain big data solutions. Optimize data processing and storage for performance.",Dover,"{""Sector"":""Manufacturing"",""Industry"":""Industrial Machinery"",""City"":""Downers Grove"",""State"":""Illinois"",""Zip"":""60515"",""Website"":""www.dovercorporation.com"",""Ticker"":""DOV"",""CEO"":""Richard J. Tobin""}"
2052362361953678,3 to 13 Years,BCA,$63K-$110K,Brussels,Belgium,50.5039,4.4699,Part-Time,71489,2022-01-31,Data Analyst,Business Intelligence Analyst,Idealist,"Business Intelligence Analysts gather and analyze data to provide valuable insights to support decision-making within an organization. They create reports, dashboards, and data visualizations to help stakeholders understand trends, patterns, and opportunities in the data.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","Data analysis and visualization tools (e.g., Tableau, Power BI) SQL and database querying Business intelligence concepts Data modeling and reporting Strong analytical and problem-solving skills Data-driven decision-making",Gather and analyze data to provide insights for decision-making using tools like Tableau or Power BI. Create data visualizations and reports. Identify trends and patterns in data.,Travelers,"{""Sector"":""Insurance"",""Industry"":""Insurance: Property and Casualty (Stock)"",""City"":""New York"",""State"":""New York"",""Zip"":""10017"",""Website"":""www.travelers.com"",""Ticker"":""TRV"",""CEO"":""Alan Schnitzer""}"
1682473054621265,1 to 11 Years,MCA,$59K-$120K,Berlin,Germany,51.1657,10.4515,Full-Time,123644,2022-06-15,Data Engineer,ETL Developer,USAJOBS,"An ETL Developer specializes in designing and implementing Extract, Transform, Load (ETL) processes to move and transform data between systems, supporting data integration and analytics.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","ETL (Extract, Transform, Load) processes Data integration SQL and scripting languages","Extract, transform, and load (ETL) data from various sources into data warehouses. Create ETL workflows and data pipelines. Perform data validation and quality checks.",CIMIC Group,"{""Sector"":""Construction/Infrastructure"",""Industry"":""Construction/Engineering"",""City"":""North Sydney"",""State"":""NSW"",""Zip"":""2060"",""Website"":""https://www.cimic.com.au/"",""Ticker"":""CIM"",""CEO"":""Juan Santamaria""}"
264330907935021,3 to 9 Years,B.Tech,$65K-$85K,Lisbon,Portugal,39.3999,-8.2245,Intern,55120,2023-07-17,Research Analyst,Data Analyst Researcher,Jobs2Careers,A Data Analyst Researcher conducts research and analysis using data to support academic or scientific inquiries. They contribute to research projects and publish findings.,"{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}","Data analysis techniques Research methodologies Data collection and interpretation Statistical analysis software (e.g., R, Python) Data visualization tools (e.g., Tableau, Power BI) Research report writing Critical thinking Problem-solving Communication skills Attention to detail","Focus on data analysis, data mining, and statistical analysis to extract insights from large datasets. Develop data models and visualizations. Collaborate with data scientists and analysts.",Aflac,"{""Sector"":""Insurance"",""Industry"":""Insurance: Life, Health (Stock)"",""City"":""Columbus"",""State"":""Georgia"",""Zip"":""31999"",""Website"":""www.aflac.com"",""Ticker"":""AFL"",""CEO"":""Daniel P. Amos""}"
2622044900010076,5 to 12 Years,MBA,$59K-$99K,Stockholm,Sweden,60.1282,18.6435,Full-Time,73593,2022-08-05,Data Engineer,Data Architect,Internships.com,"A Data Architect designs and manages data infrastructure, ensuring data availability, security, and integrity while aligning data systems with business goals and requirements.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Data architecture design Database management systems Data modeling,Design data architecture and systems to meet business needs. Develop data models and database schemas. Ensure data security and compliance.,Assurant,"{""Sector"":""Insurance"",""Industry"":""Insurance: Property and Casualty (Stock)"",""City"":""Atlanta"",""State"":""Georgia"",""Zip"":""30339"",""Website"":""www.assurant.com"",""Ticker"":""AIZ"",""CEO"":""Keith W. Demmings""}"
1968629577043089,4 to 8 Years,BCA,$58K-$85K,Lisbon,Portugal,39.3999,-8.2245,Part-Time,63229,2022-11-11,Data Analyst,Data Scientist,SimplyHired,"Data Scientists use their expertise in data analysis and machine learning to extract valuable insights and predictions from data. They build and train models, conduct statistical analysis, and communicate findings to drive data-driven decision-making in the organization.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}","Machine learning algorithms and libraries (e.g., scikit-learn, TensorFlow, PyTorch) Statistical analysis and modeling Data preprocessing and cleaning Big data technologies (e.g., Hadoop, Spark) Data visualization Strong programming skills (Python, R)",Apply machine learning algorithms and statistical techniques to extract insights from large datasets. Develop predictive models. Conduct data experiments and A/B testing.,Altria Group,"{""Sector"":""Tobacco"",""Industry"":""Tobacco"",""City"":""Richmond"",""State"":""Virginia"",""Zip"":""23230"",""Website"":""www.altria.com"",""Ticker"":""MO"",""CEO"":""Billy Gifford""}"
118625660328645,5 to 8 Years,B.Com,$64K-$103K,Madrid,Spain,40.4637,-3.7492,Full-Time,119220,2021-09-22,Marketing Analyst,Data Analyst,Stack Overflow Jobs,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}","Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen",Analyze marketing data to measure campaign performance and ROI. Provide insights for marketing strategy adjustments. Create data visualizations and dashboards.,Abbott Laboratories,"{""Sector"":""Healthcare"",""Industry"":""Medical Products and Equipment"",""City"":""Abbott Park"",""State"":""Illinois"",""Zip"":""60064"",""Website"":""www.abbott.com"",""Ticker"":""ABT"",""CEO"":""Robert B. Ford""}"
2342766830318910,5 to 12 Years,M.Tech,$56K-$113K,Stockholm,Sweden,60.1282,18.6435,Intern,16654,2022-06-07,Marketing Analyst,Data Analyst,Stack Overflow Jobs,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}","Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen",Analyze marketing data to measure campaign performance and ROI. Provide insights for marketing strategy adjustments. Create data visualizations and dashboards.,Expedia Group,"{""Sector"":""Travel and Booking"",""Industry"":""Internet Services and Retailing"",""City"":""Seattle"",""State"":""Washington"",""Zip"":""98119"",""Website"":""www.expediagroup.com"",""Ticker"":""EXPE"",""CEO"":""Peter M. Kern""}"
